name,google_scholar,title,link,authors,publication_info,citation,year
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Economic consequences of terrorism and natural disasters: The computable general equilibrium approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:SGW5VrABaM0C,"PB Dixon, MT Rimmer, G Wittwer, A Rose, N Heatwole","Improving homeland security decisions, 158-192, 2017",10,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Equity, emissions allowance trading and the Paris agreement on climate change",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:kF1pexMAQbMC,"A Rose, D Wei, N Miller, T Vandyck","Economics of Disasters and Climate Change 1, 203-232, 2017",18,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The role of behavioral responses in the total economic consequences of terrorist attacks on US air travel targets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:Br1UauaknNIC,"A Rose, M Avetisyan, H Rosoff, WJ Burns, P Slovic, O Chan","Risk analysis 37 (7), 1403-1418, 2017",30,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Measurement of Cyber Resilience from an Economic Perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:kJDgFkosVoMC,"A Rose, N Miller",,3,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Construction of an Economic Resilience Index,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:mUJArPsKIAAC,A Rose,"Disaster Resilience: An Integrated Approach, 55, 2017",11,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,The G20 countries should lead the way in designing and participating in a greenhouse gas emissions allowance trading system that will provide adequate financing to enable low …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:3bvyWxjaHKcC,"A Rose, D Wei, N Miller, C Flachsland",,3,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Macroeconomic impacts of proposed climate change mitigation strategies for transportation in Southern California,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:jU7OWUQzBzMC,"MF Lawrence, D Wei, A Rose, S Williamson, D Cartwright-Smith","Research in Transportation Economics 61, 56-69, 2017",7,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Development and Application of an Economic Framework to Evaluate Resilience in Recovering from Major Port Disruptions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:KaMxkj08jr0C,"D Wei, Z Chen, A Rose, J Banks, MT Center","METRANS Transportation Center (Calif.), 2017",3,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Editors, Lester C. Hunt and James L. Smith Managing Editor, Geoffrey Pearce Book Review Editors, Carol Dahl, Maureen Crandall, and Frank Felder",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:NMlhSUseqAsC,"AF Adenikinju, L Bergman, D Broadstock, YH Chang, Y Fan, M Filippini, ...",,,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Benefit-Cost Analysis of Economic Resilience Actions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:WAzi4Gm8nLoC,A Rose,"Oxford Research Encyclopedia of Natural Hazard Science, 1-32, 2017",57,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Uncertainty analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:raTqNPD5sRQC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren","Economic Consequence Analysis of Disasters, 87-97, 2017",1,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Economic resilience in regional science: research needs and future applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:pAkWuXOU-OoC,A Rose,"Regional Research Frontiers-Vol. 1: Innovations, Regional Growth and …, 2017",17,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Validation of computable general equilibrium based models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:KNjnJ3z-R6IC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 99-108, 2017",1,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,User Interface Variables,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:uVUOdF_882EC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 67-76, 2017",,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Enumeration of Categories of Economic Consequences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:-95Q15plzcUC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 9-17, 2017",,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Threat Scenarios and Direct Impacts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:1DsIQWDZLl8C,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 19-30, 2017",,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Estimation of the Reduced Form Coefficients for the E-CAT User Interface,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:kWvqk_afx_IC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 77-86, 2017",,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Computable General Equilibrium Modeling and Its Application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:ce2CqMG-AY4C,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 31-65, 2017",,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Economic Consequence Analysis of Disasters,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:RoXSNcbkSzsC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren","Springer Verlag, Singapore, 2017",44,2017
Adam Rose,https://scholar.google.com/citations?user=MdqrwWwAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,E-CAT User Interface Tool,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MdqrwWwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=MdqrwWwAAAAJ:mKu_rENv82IC,"A Rose, F Prager, Z Chen, S Chatterjee, D Wei, N Heatwole, E Warren, ...","Economic Consequence Analysis of Disasters: The E-CAT Software Tool, 109-114, 2017",,2017
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"25. Planning, media, and power",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:yB1At4FlUx8C,"J Lopez, L Schweitzer","Handbook on Planning and Power, 381, 2023",,2023
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Planning, media, and power",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:vDijr-p_gm4C,"J Lopez, L Schweitzer","Chapters, 381-396, 2023",,2023
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Urban analytics: history, trajectory, and critique",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:uJ-U7cs_P_0C,"G Boeing, M Batty, S Jiang, L Schweitzer","arXiv preprint arXiv:2105.07020, 2021",11,2021
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Haselberger (Ed.): Encounters in Planning Thought: 16 Autobiographical Essays From Key Thinkers in Spatial Planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:tzM49s52ZIMC,LA Schweitzer,"Journal of the American Planning Association 86 (4), 523-524, 2020",,2020
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Justice and urban design,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:fEOibwPWpKIC,"BC Lowery, LA Schweitzer","The new companion to urban design, 509-518, 2019",5,2019
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Benefits-sharing agreements and nonideal theory: The warning signs of agreement co-optation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:35r97b3x0nAC,"J Rosen, L Schweitzer","Planning Theory 17 (3), 396-417, 2018",13,2018
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Planning and Conflict: Critical Perspectives on Contentious Urban Developments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:evX43VCCuoAC,L Schweitzer,"Planning Theory 17 (1), 134-137, 2018",,2018
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Introduction: Planning ethics in the 21st century,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:1yQoGdGgb4wC,LA Schweitzer,"Journal of the American Planning Association 83 (2), 159-160, 2017",4,2017
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,09 F9 11 02 9D 74 E3 5B D8 41 56 C5 63 56 88 C0: Four Reasons Why AICP Needs an Open Data Ethic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:ZuybSZzF8UAC,"LA Schweitzer, N Afzalan","Journal of the American Planning Association 83 (2), 161-167, 2017",25,2017
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Rebuilding community after Katrina: transformative education in the New Orleans planning initiative,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:N5tVd3kTz84C,L Schweitzer,"Planning Theory & Practice 18 (2), 334-336, 2017",,2017
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Planning, development, and media: A case study of the Woodrow Wilson bridge",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:dTyEYWd-f8wC,"L Schweitzer, M Stephenson Jr","Journal of Planning Education and Research 36 (2), 239-254, 2016",21,2016
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Restorative planning ethics: The therapeutic imagination and planning in public institutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:bnK-pcrLprsC,L Schweitzer,"Planning Theory 15 (2), 130-144, 2016",29,2016
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Strategies for disseminating information on biomedical research on autism to Hispanic parents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:eq2jaN3J8jMC,"CM Lajonchere, BY Wheeler, TW Valente, C Kreutzer, A Munson, ...","Journal of Autism and Developmental Disorders 46, 1038-1050, 2016",20,2016
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Choice and speculation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:ye4kPcJQO24C,L Schweitzer,"Cityscape 18 (3), 185-192, 2016",2,2016
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Neil Kraus. (2013). Majoritarian Cities: Policy Making and Inequality in Urban Politics. Ann Arbor: University of Michigan Press. 288 pages. $65.00 (hardcover).,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:JoZmwDi-zQgC,L Schweitzer,"Journal of the American Planning Association 81 (3), 239-239, 2015",,2015
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Impact of temporary freeway closure on regional air quality: a lesson from Carmageddon in Los Angeles, United States",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:Mojj43d5GZwC,"A Hong, L Schweitzer, W Yang, LC Marr","Environmental Science & Technology 49 (5), 3211-3218, 2015",17,2015
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Planning and social media: a case study of public transit and stigma on Twitter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:SP6oXDckpogC,L Schweitzer,"Journal of the American Planning Association 80 (3), 218-238, 2014",209,2014
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Uniting multi‐adult households during emergency evacuation planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:XiSMed-E-HIC,"S Liu, PM Murray‐Tuite, L Schweitzer","Disasters 38 (3), 587-609, 2014",14,2014
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"A Review of “Capital in the Twenty-First Century” Thomas Piketty.(2014).(Arthur Goldhammer, Trans.). Cambridge, MA: Harvard University Press. 696 pages. $39.95 (hardcover).",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:wbdj-CoPYUoC,L Schweitzer,"Journal of the American Planning Association 80 (2), 187-188, 2014",,2014
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Incorporating household gathering and mode decisions in large‐scale no‐notice evacuation modeling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:abG-DnoFyZgC,"S Liu, P Murray‐Tuite, L Schweitzer","Computer‐Aided Civil and Infrastructure Engineering 29 (2), 107-122, 2014",58,2014
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"A Review of “The Political Ecology of the Metropolis: Metropolitan Sources of Electoral Behaviour in Eleven Countries” Jeffrey M. Sellers, Daniel Kübler, Melanie Walter-Rogg …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:VOx2b1Wkg3QC,L Schweitzer,"Journal of the American Planning Association 80 (1), 98-99, 2014",,2014
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Creating Smarter Cities, Building the New Urbanism: Places, Professions, and Profits in the American Metropolitan Landscape, Minority Internal Migration in Europe, Agent-Based …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:PELIpwtuRlgC,"N Nabian, NA Phelps, A Dennett, S Dragićević, D Slade, L Schweitzer, ...","Environment and Planning B: Planning and Design 40 (5), 942-950, 2013",,2013
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"METRANS Report 09-21 No-Notice Evacuations, Transport Security, and Environmental Injustice: An Exploratory Study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:WA5NYHcadZ8C,"L Schweitzer, P Murray-Tuite, C Avendano, D Inloes Jr, Y Deghani, ...",,,2013
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Transportation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:eflP2zaiRacC,"DA Niemeier, AV Goodchild, M Rowell, JL Walker, J Lin, L Schweitzer, ...","Assessment of Climate Change in the Southwest United States, 297-311, 2013",,2013
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,The Ashgate research companion to planning theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:geHnlv5EZngC,L Schweitzer,"ENVIRONMENT AND PLANNING B-PLANNING & DESIGN 40 (5), 948-949, 2013",,2013
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Household no-notice evacuation logistics: How well do households optimize?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:1sJd4Hv_s6UC,"PM Murray-Tuite, L Schweitzer, R Morrison","Journal of Transportation Safety & Security 4 (4), 336-361, 2012",22,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Public Private Partnerships in California: Phase II Report: Section V: Institutional Capacity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:uc_IGeMz5qoC,"G Giuliano, L Schweitzer, K Holliday, Z Elgart, MT Center","METRANS Transportation Center (Calif.), 2012",,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"Public Private Partnerships in California: Phase II Report, Section VII: California Political Environment",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:zLWjf1WUPmwC,"G Giuliano, L Schweitzer, K Holliday, T Minch, M Kuhn",,4,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Planning for improved air quality and environmental health,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:1qzjygNMrQYC,"L Schweitzer, L Marr","The Oxford Handbook of Urban Planning, 436-54, 2012",2,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Freight Security and Livability: US Toxic and Hazardous Events from 2000 to 2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:V3AGJWp-ZtQC,"L Schweitzer, P Murray‐Tuite, D Inloes Jr, M Rhoads, F Prager","Security Aspects of Uni‐and Multimodal Hazmat Transportation Systems, 183-199, 2012",,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Jobs/housing balance and employer-based travel demand management program returns to scale: Evidence from Los Angeles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:pyW8ca7W8N0C,"J Zhou, Y Wang, L Schweitzer","Transport Policy 20, 22-35, 2012",60,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,How are we doing? opinion mining customer sentiment in us transit agencies and airlines via twitter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:EUQCXRtRnyEC,L Schweitzer,"Transportation Research Board 91st Annual MeetingTransportation Research Board, 2012",24,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Analysis of child pick-up during daily routines and for daytime no-notice evacuations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:cFHS6HbyZ2cC,"S Liu, P Murray-Tuite, L Schweitzer","Transportation research part A: policy and practice 46 (1), 48-67, 2012",70,2012
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Getting drivers to switch: transit price and service quality among commuters,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:bFI3QPDXJZMC,"J Zhou, L Schweitzer","Journal of Urban Planning and Development 137 (4), 477-483, 2011",33,2011
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,Public Private Partnerships in California: Final Report# 2 and# 3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:EkHepimYqZsC,"G Giuliano, L Schweitzer, K Holliday, T Minch, MT Center","METRANS Transportation Center (Calif.), 2011",,2011
Lisa Schweitzer,https://scholar.google.com/citations?user=7DARvqwAAAAJ&hl=en&pagesize=100&view_op=list_works&sortby=pubdate,"A Review of “Suburban Nation: The Rise of Sprawl and the Decline of the American Dream ” Andres Duany, Elizabeth Plater-Syberk, and Jeff Speck.(2010). New York, NY: North Point …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7DARvqwAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=7DARvqwAAAAJ:qxL8FJ1GzNcC,L Schweitzer,"Journal of the American Planning Association 77 (3), 291-292, 2011",2,2011
